ticker,period,period_start,period_end,strike,dte,roll,total_return_pct,annual_return_pct,max_drawdown_pct,total_trades,csp_trades,cc_trades,win_rate,premium_collected,completed_cycles,avg_cycle_days,initial_capital,final_capital
SPYM,5Y,2021-04-28,2026-03-20,3% OTM,60,Roll @7d Before,14.17,2.75,-3.86,31,31,0,87.1,2503.26,0,0.0,8981.21,10254.1
SPYM,5Y,2021-04-28,2026-03-20,5% OTM,30,Hold to Expiry,17.24,3.31,-7.68,40,30,10,92.5,1115.5,2,774.0,8981.21,10529.71
SPYM,5Y,2021-04-28,2026-03-20,5% OTM,30,Roll @50% Profit,0.43,0.09,-5.44,55,55,0,80.0,1372.5,0,0.0,8981.21,9019.92
SPYM,5Y,2021-04-28,2026-03-20,5% OTM,30,Roll @75% Profit,3.2,0.65,-4.51,43,43,0,88.4,1100.18,0,0.0,8981.21,9269.01
SPYM,5Y,2021-04-28,2026-03-20,5% OTM,30,Roll @7d Before,1.59,0.32,-5.44,61,61,0,82.0,1482.76,0,0.0,8981.21,9124.18
SPYM,5Y,2021-04-28,2026-03-20,5% OTM,45,Hold to Expiry,11.03,2.17,-8.55,27,21,6,92.6,1057.83,1,551.0,8981.21,9972.04
SPYM,5Y,2021-04-28,2026-03-20,5% OTM,45,Roll @50% Profit,5.37,1.08,-2.83,38,38,0,86.8,1418.01,0,0.0,8981.21,9463.33
SPYM,5Y,2021-04-28,2026-03-20,5% OTM,45,Roll @75% Profit,0.36,0.07,-7.11,30,30,0,93.3,1091.87,0,0.0,8981.21,9013.75
SPYM,5Y,2021-04-28,2026-03-20,5% OTM,45,Roll @7d Before,6.6,1.32,-3.44,40,40,0,87.5,1380.12,0,0.0,8981.21,9574.18
SPYM,5Y,2021-04-28,2026-03-20,5% OTM,60,Hold to Expiry,11.61,2.28,-9.51,21,17,4,90.5,942.79,2,731.0,8981.21,10024.0
SPYM,5Y,2021-04-28,2026-03-20,5% OTM,60,Roll @50% Profit,-1.97,-0.41,-7.39,29,29,0,82.8,1429.85,0,0.0,8981.21,8804.51
SPYM,5Y,2021-04-28,2026-03-20,5% OTM,60,Roll @75% Profit,3.32,0.67,-5.16,23,23,0,82.6,1033.0,0,0.0,8981.21,9279.34
SPYM,5Y,2021-04-28,2026-03-20,5% OTM,60,Roll @7d Before,9.68,1.91,-2.81,31,31,0,87.1,1661.24,0,0.0,8981.21,9850.98
SPYM,5Y,2021-04-28,2026-03-20,10% OTM,30,Hold to Expiry,19.43,3.7,-4.7,40,32,8,97.5,311.89,0,0.0,8981.21,10726.11
SPYM,5Y,2021-04-28,2026-03-20,10% OTM,30,Roll @50% Profit,-0.34,-0.07,-2.44,55,55,0,36.4,364.98,0,0.0,8981.21,8950.82
SPYM,5Y,2021-04-28,2026-03-20,10% OTM,30,Roll @75% Profit,1.04,0.21,-1.7,43,43,0,37.2,300.64,0,0.0,8981.21,9074.71
SPYM,5Y,2021-04-28,2026-03-20,10% OTM,30,Roll @7d Before,-0.33,-0.07,-2.44,61,61,0,36.1,371.41,0,0.0,8981.21,8951.25
SPYM,5Y,2021-04-28,2026-03-20,10% OTM,45,Hold to Expiry,40.47,7.21,-10.8,27,12,15,96.3,534.82,1,1057.0,8981.21,12616.04
SPYM,5Y,2021-04-28,2026-03-20,10% OTM,45,Roll @50% Profit,1.85,0.38,-1.42,38,38,0,52.6,463.01,0,0.0,8981.21,9147.48
SPYM,5Y,2021-04-28,2026-03-20,10% OTM,45,Roll @75% Profit,-0.79,-0.16,-3.44,30,30,0,63.3,286.22,0,0.0,8981.21,8910.17
SPYM,5Y,2021-04-28,2026-03-20,10% OTM,45,Roll @7d Before,1.51,0.31,-1.24,40,40,0,72.5,343.71,0,0.0,8981.21,9116.71
SPYM,5Y,2021-04-28,2026-03-20,10% OTM,60,Hold to Expiry,15.11,2.92,-8.42,21,15,6,95.2,357.01,1,670.0,8981.21,10338.23
SPYM,5Y,2021-04-28,2026-03-20,10% OTM,60,Roll @50% Profit,-3.57,-0.74,-4.95,29,29,0,65.5,455.72,0,0.0,8981.21,8660.83
SPYM,5Y,2021-04-28,2026-03-20,10% OTM,60,Roll @75% Profit,0.39,0.08,-2.31,23,23,0,82.6,305.48,0,0.0,8981.21,9016.16
SPYM,5Y,2021-04-28,2026-03-20,10% OTM,60,Roll @7d Before,3.26,0.66,-1.34,31,31,0,67.7,557.27,0,0.0,8981.21,9274.43
